symbol,name,exchange,last_close,last_volume
FTEK,"Fuel Tech, Inc. - Common Stock",NASDAQ,1.4500000476837158,160312.0
FTFT,Future FinTech Group Inc. - Common Stock,NASDAQ,0.8440999984741211,92493.0
FTHA,Forefront Tech Holdings Acquisition Corp - Class A Ordinary Shares,NASDAQ,9.949999809265137,520.0
FTHM,Fathom Holdings Inc. - Common Stock,NASDAQ,0.7376999855041504,291720.0
FTLF,"FitLife Brands, Inc. - Common Stock",NASDAQ,10.210000038146973,4031.0
FTRA,FutureCorp Space Acquisition 1 Class A Ordinary Shares,NYSE,9.859999656677246,238.0
FTRK,FAST TRACK GROUP - Ordinary shares,NASDAQ,0.31049999594688416,54328.0
FTW,Presidio Production Company Class A Common Stock,NYSE,11.390000343322754,87879.0
FUBO,FuboTV Inc. Class A Common Stock,NYSE,10.65999984741211,3633150.0
FUFU,BitFuFu Inc. - Class A Ordinary Shares,NASDAQ,1.2799999713897705,55808.0
FULC,"Fulcrum Therapeutics, Inc. - Common Stock",NASDAQ,3.7699999809265137,1251558.0
FUSE,Fusemachines Inc. - Common stock,NASDAQ,0.8600000143051147,1446056.0
FVAV,Fortress Value Acquisition Corp. V - Class A Ordinary Shares,NASDAQ,10.15999984741211,0.0
FVN,Future Vision II Acquisition Corporation - Ordinary Shares,NASDAQ,10.789999961853027,95150.0
FVRR,"Fiverr International Ltd. Ordinary Shares, no par value",NYSE,9.449999809265137,569057.0
FWAC,Futurewave Acquisition Corporation - Ordinary Shares,NASDAQ,9.890000343322754,1037404.0
FWDI,"Forward Industries, Inc. - Common Stock",NASDAQ,4.230000019073486,531589.0
FWRG,"First Watch Restaurant Group, Inc. - Common Stock",NASDAQ,12.859999656677246,1459764.0
FXAC,FortuneX Acquisition Corporation - Ordinary shares,NASDAQ,10.024999618530273,131.0
FXHO,UTime Limited - Class A Ordinary Shares,NASDAQ,9.359999656677246,7536.0
GAB,"Gabelli Equity Trust, Inc. (The) Common Stock",NYSE,5.710000038146973,739066.0
GAIA,"Gaia, Inc. - Class A Common Stock",NASDAQ,1.899999976158142,29722.0
GALT,Galectin Therapeutics Inc. - Common Stock,NASDAQ,3.0899999141693115,353603.0
GAME,"GameSquare Holdings, Inc. - Common stock",NASDAQ,0.36000001430511475,364362.0
GANX,"Gain Therapeutics, Inc. - Common Stock",NASDAQ,1.7999999523162842,293753.0
GASS,"StealthGas, Inc. - common stock",NASDAQ,8.5600004196167,99630.0
GAUZ,Gauzy Ltd. - Ordinary Shares,NASDAQ,0.2506999969482422,209308.0
GBAB,Guggenheim Taxable Municipal Bond & Investment Grade Debt Trust Common Shares of Beneficial Interest,NYSE,13.949999809265137,71726.0
GBTG,"Global Business Travel Group, Inc. Class A Common Stock",NYSE,9.430000305175781,1732247.0
GCGR,General Catalyst Global Resilience Merger Corp. - Class A Ordinary Shares,NASDAQ,10.149999618530273,45529.0
GCL,GCL Global Holdings Ltd - Ordinary Shares,NASDAQ,0.5002999901771545,225732.0
GCMG,GCM Grosvenor Inc. - Class A Common Stock,NASDAQ,13.430000305175781,417272.0
GCTK,"GlucoTrack, Inc. - Common Stock",NASDAQ,0.5249999761581421,4558945.0
GCTS,"GCT Semiconductor Holding, Inc. Common Stock",NYSE,2.2699999809265137,2414271.0
GDC,GD Culture Group Limited - Common Stock,NASDAQ,1.649999976158142,166953.0
GDEV,GDEV Inc. - Ordinary Shares,NASDAQ,13.300000190734863,148922.0
GDHG,Golden Heaven Group Holdings Ltd.  - Class A Ordinary Shares,NASDAQ,1.3000999689102173,10328.0
GDOT,"Green Dot Corporation Class A Common Stock, $0.001 par value",NYSE,13.479999542236328,485240.0
GDRX,"GoodRx Holdings, Inc. - Class A Common Stock",NASDAQ,3.2699999809265137,2047801.0
GDTC,CytoMed Therapeutics Limited - Ordinary Shares,NASDAQ,0.8399999737739563,29520.0
GDYN,"Grid Dynamics Holdings, Inc. - Class A Common Stock",NASDAQ,7.389999866485596,2418150.0
GEG,"Great Elm Group, Inc.  - Common Stock",NASDAQ,2.1600000858306885,18475.0
GELS,Gelteq Limited - Ordinary Shares,NASDAQ,0.5641000270843506,53098.0
GEMI,"Gemini Space Station, Inc. - Class A Common Stock",NASDAQ,4.03000020980835,777955.0
GENB,"Generate Biomedicines, Inc. - Common Stock",NASDAQ,14.489999771118164,440627.0
GENI,Genius Sports Limited Ordinary Shares,NYSE,8.329999923706055,14917480.0
GENK,"GEN Restaurant Group, Inc. - Class A Common Stock",NASDAQ,2.069999933242798,12222.0
GEOS,Geospace Technologies Corporation - Common Stock,NASDAQ,7.349999904632568,73192.0
GERN,Geron Corporation - Common Stock,NASDAQ,1.6299999952316284,35935499.0
GETY,"Getty Images Holdings, Inc. Class A Common Stock",NYSE,0.47519999742507935,1836890.0
GEVO,"Gevo, Inc. - Common Stock",NASDAQ,1.5299999713897705,3106215.0
GFAI,"Guardforce AI Co., Limited - Ordinary Shares",NASDAQ,0.3352999985218048,99664.0
GFR,Greenfire Resources Ltd. Common Shares,NYSE,5.849999904632568,154384.0
GFUZ,General Fusion Group Ltd. - Common Shares,NASDAQ,9.359999656677246,222731.0
GGB,Gerdau S.A. Common Stock,NYSE,5.139999866485596,20036713.0
GGR,Gogoro Inc. - Ordinary Shares,NASDAQ,2.680000066757202,14084.0
GGRP,"The Glimpse Group, Inc. - Common Stock",NASDAQ,0.8980000019073486,12758.0
GGT,"Gabelli Multi-Media Trust, Inc. (The) Common Stock",NYSE,4.150000095367432,155542.0
GIFT,"Giftify, Inc. - Common Stock",NASDAQ,0.9140999913215637,118631.0
GIGM,GigaMedia Limited - Ordinary Shares,NASDAQ,1.4249999523162842,17012.0
GILT,Gilat Satellite Networks Ltd. - Ordinary Shares,NASDAQ,11.619999885559082,1058104.0
GIPR,Generation Income Properties Inc. - Common stock,NASDAQ,0.7656000256538391,99847.0
GITS,"Global Interactive Technologies, Inc. Common Stock - Common Stock",NASDAQ,1.9700000286102295,22246.0
GIW,GigCapital8 Corp. - Class A Ordinary Shares,NASDAQ,10.109999656677246,0.0
GIX,GigCapital9 Corp. - Class A Ordinary Share,NASDAQ,9.949999809265137,4623.0
GJH,Synthetic Fixed-Income Securities Inc 6.375% (STRATS) Cl A-1,NYSE,9.350000381469727,4379.0
GLAS,Glass House Brands Inc. Subordinate Voting Shares,NYSE,9.260000228881836,628736.0
GLBS,Globus Maritime Limited - Common Stock,NASDAQ,2.9600000381469727,46463.0
GLE,Global Engine Group Holding Limited - Class A Ordinary Shares,NASDAQ,0.32010000944137573,147416.0
GLED,GalaxyEdge Acquisition Corporation Ordinary Shares,NYSE,9.949999809265137,9743.0
GLMD,Galmed Pharmaceuticals Ltd. - Ordinary Shares,NASDAQ,0.5799999833106995,22691.0
GLND,Greenland Energy Company - Common Stock,NASDAQ,2.25,299123.0
GLOO,"Gloo Holdings, Inc. - Common Stock",NASDAQ,3.359999895095825,123527.0
GLSI,"Greenwich LifeSciences, Inc. - Common stock",NASDAQ,14.390000343322754,81251.0
GLXG,Galaxy Payroll Group Limited - Class A Ordinary Shares,NASDAQ,0.9789000153541565,54409.0
GMEX,GMEX ROBOTICS CORPORATION - Class A Ordinary Shares,NASDAQ,1.309999942779541,145515.0
GMHS,Gamehaus Holdings Inc. - Class A Ordinary Shares,NASDAQ,0.8199999928474426,6589.0
GMM,Global Mofy AI Limited  - Class A Ordinary Shares,NASDAQ,2.950000047683716,222594.0
GMRS,GMR Solutions Inc. Class A Common Stock,NYSE,12.229999542236328,164410.0
GNE,Genie Energy Ltd. Class B Common Stock Stock,NYSE,14.119999885559082,75269.0
GNL,"Global Net Lease, Inc. Common Stock",NYSE,8.619999885559082,2464289.0
GNLN,"Greenlane Holdings, Inc. - Class A Common Stock",NASDAQ,1.940000057220459,21823.0
GNLX,Genelux Corporation - Common Stock,NASDAQ,2.509999990463257,946406.0
GNPX,"Genprex, Inc. - Common Stock",NASDAQ,4.440000057220459,97544.0
GNSS,Genasys Inc. - Common Stock,NASDAQ,1.7300000190734863,77122.0
GNT,"GAMCO Natural Resources, Gold & Income Trust",NYSE,8.350000381469727,95203.0
GNW,Genworth Financial Inc Common Stock,NYSE,9.6899995803833,2459639.0
GO,Grocery Outlet Holding Corp. - Common Stock,NASDAQ,9.859999656677246,2530897.0
GOAI,Eva Live Inc. - Common Stock,NASDAQ,1.809999942779541,28359.0
GOGO,Gogo Inc. - Common Stock,NASDAQ,4.460000038146973,1635376.0
GOOD,Gladstone Commercial Corporation - Real Estate Investment Trust,NASDAQ,12.239999771118164,591291.0
GOOS,Canada Goose Holdings Inc. Subordinate Voting Shares,NYSE,8.819999694824219,1064603.0
GOSS,"Gossamer Bio, Inc. - Common Stock",NASDAQ,0.1776999980211258,7822688.0
GOVX,"GeoVax Labs, Inc. - Common Stock",NASDAQ,0.7418000102043152,132042.0
GP,GreenPower Motor Company Inc. - Common Shares,NASDAQ,1.4900000095367432,154264.0
GPAC,General Purpose Acquisition Corp. - Class A Ordinary Shares,NASDAQ,10.020000457763672,5000.0
GPAT,GP-Act III Acquisition Corp. - Class A Ordinary Share,NASDAQ,11.100000381469727,582.0
GPK,Graphic Packaging Holding Company,NYSE,11.899999618530273,5199703.0
GPMT,Granite Point Mortgage Trust Inc. Common Stock,NYSE,1.5,194410.0
GPRK,Geopark Ltd Common Shares,NYSE,9.489999771118164,234047.0
GPRO,"GoPro, Inc. - Class A Common Stock",NASDAQ,0.7214999794960022,4109129.0
GRAB,Grab Holdings Limited - Class A Ordinary Shares,NASDAQ,3.740000009536743,65634343.0
GRAN,Grande Group Limited - Class A Ordinary Shares,NASDAQ,1.5,0.0
GRCE,"Grace Therapeutics, Inc. - Common Stock",NASDAQ,2.140000104904175,640800.0
GRDX,GridAI Technologies Corp.  - Common Stock,NASDAQ,2.7699999809265137,215005.0
GRI,"GRI Bio, Inc. - Common Stock",NASDAQ,1.5299999713897705,22217.0
GRML,Greenland Mines Ltd - Common Stock,NASDAQ,0.18930000066757202,2492590.0
GRNQ,Greenpro Capital Corp. - Common Stock,NASDAQ,1.1347999572753906,5574.0
GRNT,"Granite Ridge Resources, Inc. Common Stock",NYSE,4.630000114440918,477540.0
GROV,"Grove Collaborative Holdings, Inc. Class A Common Stock",NYSE,1.1100000143051147,14002.0
GROW,"U.S. Global Investors, Inc. - Class A Common Stock",NASDAQ,3.049999952316284,8402.0
GRRR,Gorilla Technology Group Inc. - Ordinary shares,NASDAQ,12.0,800852.0
GRSD,Grandstand Limited - Ordinary Shares,NASDAQ,2.009999990463257,181118.0
GRWG,GrowGeneration Corp. - Common Stock,NASDAQ,1.4800000190734863,229378.0
GRX,The Gabelli Healthcare & Wellness Trust Common Shares of Beneficial Interest,NYSE,9.75,10865.0
GSBD,"Goldman Sachs BDC, Inc. Common Stock",NYSE,8.829999923706055,610622.0
GSHR,Gesher Acquisition Corp. II - Class A Ordinary Shares,NASDAQ,10.520000457763672,0.0
GSIT,"GSI Technology, Inc. - Common Stock",NASDAQ,6.53000020980835,546158.0
GSM,Ferroglobe PLC - Ordinary Shares,NASDAQ,4.150000095367432,5746178.0
GSRF,GSR IV Acquisition Corp. - Class A ordinary share,NASDAQ,10.170000076293945,130.0
GSRV,GSR V Acquisition Corp. - Class A ordinary shares,NASDAQ,9.850000381469727,0.0
GSUN,Golden Sun Technology Group Limited - Class A Ordinary Shares,NASDAQ,0.6154000163078308,878802.0
GT,The Goodyear Tire & Rubber Company - Common Stock,NASDAQ,6.940000057220459,7911111.0
GTBP,"GT Biopharma, Inc. - Common Stock",NASDAQ,0.3174999952316284,232234.0
GTEC,Greenland Technologies Holding Corporation - Class A Ordinary Shares,NASDAQ,0.5378999710083008,20095.0
GTEN,"Gores Holdings X, Inc. - Class A ordinary shares",NASDAQ,10.5,1350402.0
GTERA,Globa Terra Acquisition Corporation - Class A Ordinary Shares,NASDAQ,10.390000343322754,4172.0
GTIM,Good Times Restaurants Inc. - Common Stock,NASDAQ,1.4199999570846558,15443.0
GTM,ZoomInfo Technologies Inc. - Common Stock,NASDAQ,3.6600000858306885,11049947.0
GTN,"Gray Media, Inc. Common Stock",NYSE,4.349999904632568,1068567.0
GUAC,Berto Acquisition Corp. II - Ordinary Shares,NASDAQ,9.970000267028809,3000.0
GURE,"Gulf Resources, Inc. - Common Stock",NASDAQ,3.0399999618530273,2849.0
GUT,Gabelli Utility Trust (The) Common Stock,NYSE,6.360000133514404,155413.0
GUTS,"Fractyl Health, Inc. - Common Stock",NASDAQ,0.6850000023841858,1424441.0
GVH,Globavend Holdings Limited - Ord Shares,NASDAQ,0.8799999952316284,568334.0
GWAV,"Greenwave Technology Solutions, Inc. - Common Stock",NASDAQ,3.5199999809265137,85385.0
GWH,"ESS Tech, Inc. Common Stock",NYSE,0.7289999723434448,162640.0
GWRS,"Global Water Resources, Inc. - common stock",NASDAQ,7.320000171661377,42638.0
GXAI,Gaxos.ai Inc. - Common Stock,NASDAQ,0.8600000143051147,146749.0
GYGY,"Game Your Game, Inc. - Common Stock",NASDAQ,3.259999990463257,312895.0
GYRE,"Gyre Therapeutics, Inc. - Common Stock",NASDAQ,6.230000019073486,35043.0
GYRO,"Gyrodyne , LLC - Common Stock",NASDAQ,5.46999979019165,1000.0
HACQ,HCM IV Acquisition Corp. - Class A Ordinary Share,NASDAQ,10.0600004196167,0.0
HAFN,Hafnia Limited Common Shares,NYSE,7.269999980926514,1048190.0
HAIN,"The Hain Celestial Group, Inc. - Common Stock",NASDAQ,0.5568000078201294,834666.0
HAO,Haoxi Health Technology Limited - Class A Ord Share,NASDAQ,0.16099999845027924,1287014.0
HAVA,Harvard Ave Acquisition Corporation - Class A Ordinary Share,NASDAQ,10.149999618530273,2211.0
HBIO,"Harvard Bioscience, Inc. - Common Stock",NASDAQ,6.369999885559082,14145.0
HBNB,Hotel101 Global Holdings Corp. - Class A Ordinary Shares,NASDAQ,5.489999771118164,0.0
HCAC,Hall Chadwick Acquisition Corp. - Class A Ordinary Shares,NASDAQ,10.079899787902832,616.0
HCAI,"Huachen AI Parking Management Technology Holding Co., Ltd. - Class A Ordinary Shares",NASDAQ,4.570000171661377,87482.0
HCAT,"Health Catalyst, Inc - Common stock",NASDAQ,2.390000104904175,908492.0
HCHL,Happy City Holdings Limited - Class A Ordinary shares,NASDAQ,3.9600000381469727,0.0
HCIC,Hennessy Capital Investment Corp. VIII - Class A Ordinary Shares,NASDAQ,9.979999542236328,0.0
HCKT,"The Hackett Group, Inc. - Common Stock",NASDAQ,11.510000228881836,571955.0
HCMA,HCM III Acquisition Corp. - Class A Ordinary Share,NASDAQ,10.270000457763672,113.0
HCTI,"Healthcare Triangle, Inc. - Common Stock",NASDAQ,1.0800000429153442,61479.0
HCWB,HCW Biologics Inc. - Common Stock,NASDAQ,3.430000066757202,47051.0
HDRN,"Hadron Energy, Inc. - Common Stock",NASDAQ,1.6799999475479126,74410.0
HDSN,"Hudson Technologies, Inc. - Common Stock",NASDAQ,6.21999979019165,370339.0
HE,"Hawaiian Electric Industries, Inc. Common Stock",NYSE,12.59000015258789,1336304.0
HELP,Cybin Inc. - Common Stock,NASDAQ,10.529999732971191,2794788.0
HFFG,HF Foods Group Inc. - Common Stock,NASDAQ,1.4600000381469727,95897.0
HGBL,Heritage Global Inc. - Common Stock,NASDAQ,1.0399999618530273,720888.0
HGTY,"Hagerty, Inc. Class A Common Stock",NYSE,13.520000457763672,448334.0
HHS,"Harte Hanks, Inc. - Common Stock",NASDAQ,2.259999990463257,9114.0
HIHO,Highway Holdings Limited - Common Stock,NASDAQ,1.090000033378601,52860.0
HIND,"Vyome Holdings, Inc. - Common Stock",NASDAQ,2.140000104904175,9690.0
HIT,"Health In Tech, Inc. - Class A Common Stock",NASDAQ,1.159999966621399,19879.0
HITI,High Tide Inc. - Common Shares,NASDAQ,2.2699999809265137,339166.0
HIVE,HIVE Digital Technologies Ltd - Common Shares,NASDAQ,2.8399999141693115,16582114.0
HKIT,Hitek Global Inc. - Class A Ordinary Share,NASDAQ,2.9000000953674316,22156.0
HKPD,"Cellyan Biotechnology Co., Ltd  - Class A Ordinary Shares",NASDAQ,0.41019999980926514,91273.0
HLF,Herbalife Ltd. Common Shares,NYSE,12.600000381469727,2149470.0
HLIT,Harmonic Inc. - Common Stock,NASDAQ,11.979999542236328,1016254.0
HLLY,Holley Inc. Common Stock,NYSE,3.0399999618530273,1744956.0
HLMN,Hillman Solutions Corp. - Common Stock,NASDAQ,9.220000267028809,2415215.0
HLP,Hongli Group Inc. - Class A Ordinary Shares,NASDAQ,1.309999942779541,37745.0
HLX,"Helix Energy Solutions Group, Inc. Common Stock",NYSE,9.319999694824219,1614606.0
HLXC,Helix Acquisition Corp. III - Class A Ordinary Shares,NASDAQ,10.569999694824219,118096.0
HMR,Heidmar Maritime Holdings Corp. - Common Stock,NASDAQ,1.1799999475479126,38563.0
HNNA,"Hennessy Advisors, Inc. - Common Stock",NASDAQ,9.854999542236328,2178.0
HNRG,Hallador Energy Company - Common Stock,NASDAQ,14.770000457763672,980680.0
HNST,"The Honest Company, Inc. - Common Stock",NASDAQ,3.8499999046325684,1020268.0
HODO,House of Doge Inc. - Common Stock,NASDAQ,0.6220999956130981,147300.0
HOFT,Hooker Furnishings Corporation - Common Stock,NASDAQ,14.770000457763672,45637.0
HOLO,MicroCloud Hologram Inc. - Ordinary Shares,NASDAQ,1.5399999618530273,206090.0
HOPE,"Hope Bancorp, Inc. - Common Stock",NASDAQ,14.270000457763672,1214394.0
HOUR,"Hour Loop, Inc. - common stock",NASDAQ,1.8273999691009521,8365.0
HOVR,New Horizon Aircraft Ltd. - Class A Ordinary Shares,NASDAQ,1.909999966621399,2583544.0
HOWL,"Werewolf Therapeutics, Inc. - Common Stock",NASDAQ,0.4020000100135803,262278.0
HPAI,Helport AI Limited - Ordinary Shares,NASDAQ,0.4871000051498413,103558.0
HPK,"HighPeak Energy, Inc. - Common Stock",NASDAQ,6.71999979019165,489101.0
HPP,"Hudson Pacific Properties, Inc. Common Stock",NYSE,14.970000267028809,1265711.0
HQI,"HireQuest, Inc. - Common Stock",NASDAQ,12.8100004196167,5720.0
HRTX,"Heron Therapeutics, Inc.   - Common Stock",NASDAQ,0.504800021648407,1317158.0
HRZN,Horizon Technology Finance Corporation - Common Stock,NASDAQ,4.380000114440918,1159358.0
HSCS,HeartSciences Inc. - Common Stock,NASDAQ,2.2799999713897705,71929.0
HSDT,Solana Company - Class A Common Stock,NASDAQ,1.7200000286102295,146444.0
HTCO,High-Trend International Group - Class A Ordinary Shares,NASDAQ,3.4200000762939453,57959.0
HTCR,"Heartcore Enterprises, Inc. - Common Stock",NASDAQ,2.630000114440918,31519.0
HTLD,"Heartland Express, Inc. - Common Stock",NASDAQ,12.550000190734863,613871.0
HTLM,HomesToLife Ltd - Ordinary Shares,NASDAQ,1.8938000202178955,1135.0
HTOO,Fusion Fuel Green PLC - Ordinary Shares,NASDAQ,2.447000026702881,18738.0
HTZ,"Hertz Global Holdings, Inc - Common Stock",NASDAQ,1.559999942779541,25748536.0
HUBC,Hub Cyber Security Ltd. - Ordinary Shares,NASDAQ,0.8526999950408936,436847.0
HUDI,"Huadi International Group Co., Ltd. - Ordinary Shares",NASDAQ,0.6700000166893005,10034.0
HUHU,HUHUTECH International Group Inc. - Ordinary Shares,NASDAQ,5.519999980926514,6570.0
HUMA,"Humacyte, Inc. - Common Stock",NASDAQ,0.7287999987602234,2039260.0
HUN,Huntsman Corporation Common Stock,NYSE,10.140000343322754,3004985.0
HURA,"TuHURA Biosciences, Inc. - Common Stock",NASDAQ,2.0899999141693115,132886.0
HVII,Hennessy Capital Investment Corp. VII - Ordinary Shares,NASDAQ,10.510000228881836,5078.0
HVMC,Highview Merger Corp. - Class A Ordinary Share,NASDAQ,10.199999809265137,0.0
HWH,HWH International Inc. - Common Stock,NASDAQ,1.4500000476837158,3212.0
HXHX,Haoxin Holdings Limited - Class A Ordinary Shares,NASDAQ,0.4805000126361847,6988.0
HYFM,"Hydrofarm Holdings Group, Inc. - Common Stock",NASDAQ,1.6200000047683716,5163967.0
HYFT,MindWalk Holdings Corp. - Common Stock,NASDAQ,1.3200000524520874,105187.0
HYPD,"Hyperion DeFi, Inc. - Common Stock",NASDAQ,2.7300000190734863,216531.0
HYPR,"Hyperfine, Inc.  - Class A Common Stock",NASDAQ,0.9800000190734863,670538.0
IACO,Idea Acquisition Corp. - Class A Ordinary Shares,NASDAQ,9.9399995803833,1000.0
IACQ,Irenic Acquisition Corp. - Class A Ordinary Shares,NASDAQ,9.970000267028809,670.0
IBAC,IB Acquisition Corp. - Common Stock,NASDAQ,10.819999694824219,2200.0
IBG,Innovation Beverage Group Limited - Ordinary Shares,NASDAQ,0.9298999905586243,1740.0
IBIO,"iBio, Inc. - Common Stock",NASDAQ,1.399999976158142,301368.0
ICCC,ImmuCell Corporation - Common Stock,NASDAQ,10.75,15090.0
ICCM,IceCure Medical Ltd. - Ordinary Shares,NASDAQ,3.2100000381469727,71479.0
ICL,ICL Group Ltd. Ordinary Shares,NYSE,5.230000019073486,1333648.0
ICMB,"Investcorp Credit Management BDC, Inc. - Common Stock",NASDAQ,0.8259999752044678,58427.0
ICON,Icon Energy Corp. - Common stock,NASDAQ,1.0199999809265137,27214.0
ICU,SeaStar Medical Holding Corporation - Common Stock,NASDAQ,3.0199999809265137,83380.0
IDAC,Iron Dome Acquisition I Corp. - Class A Ordinary Shares,NASDAQ,9.979999542236328,0.0
IDAI,T Stamp Inc. - Class A Common Stock,NASDAQ,3.0199999809265137,18187.0
IDN,"Intellicheck, Inc. - Common Stock",NASDAQ,3.815000057220459,121687.0
IEAG,Infinite Eagle Acquisition Corp. - Class A Ordinary Shares,NASDAQ,10.210000038146973,300.0
IFBD,"Infobird Co., Ltd - Ordinary Shares",NASDAQ,1.0199999809265137,15458.0
IFRX,InflaRx N.V. - Common Stock,NASDAQ,1.7699999809265137,708073.0
IGAC,Invest Green Acquisition Corporation - Class A Ordinary Shares,NASDAQ,10.020000457763672,0.0
IHRT,"iHeartMedia, Inc. - Class A Common Stock",NASDAQ,3.809999942779541,273734.0
IHS,IHS Holding Limited Ordinary Shares,NYSE,8.180000305175781,533991.0
III,"Information Services Group, Inc. - Common Stock",NASDAQ,4.260000228881836,206320.0
IIM,Invesco Value Municipal Income Trust Common Stock,NYSE,12.579999923706055,73034.0
IKT,"Inhibikase Therapeutics, Inc. - Common Stock",NASDAQ,2.4000000953674316,1106389.0
ILAG,Intelligent Living Application Group Inc. - Ordinary Shares,NASDAQ,3.130000114440918,862.0
ILLR,Triller Group Inc. - Common Stock,NASDAQ,1.149999976158142,223321.0
ILLU,Illumination Acquisition Corp I - Class A Ordinary Shares,NASDAQ,9.920000076293945,0.0
ILPT,Industrial Logistics Properties Trust - Common Shares of Beneficial Interest,NASDAQ,8.75,325774.0
IMA,"ImageneBio, Inc. - Common Stock",NASDAQ,5.75,7511.0
IMCC,IM Cannabis Corp. - Common Shares,NASDAQ,0.125,800875.0
IMDX,Insight Molecular Diagnostics Inc. - Common Stock,NASDAQ,5.0,107136.0
