trades,avg_pct,median_pct,win_rate,profit_factor,target_rate,stop_rate,close_rate,worst_pct,median_minutes,is_avg,oos_avg,is_n,oos_n,drop_best10,tp,sl
55,3.283570958238108,9.000000000000004,67.27272727272727,2.2857096746298207,63.63636363636363,1.8181818181818181,34.54545454545455,-21.0,39.0,4.447838015989256,2.2397453202543214,26,29,2.5166307098016407,10,20
55,0.08777135283189294,-5.0,36.36363636363637,1.0265854522387665,32.72727272727273,63.63636363636363,3.6363636363636362,-8.692300638503319,6.0,-0.18608512716812753,0.3332978521422562,26,29,-1.1664912669945986,11,4
55,0.49035312054644303,-5.999999999999998,41.81818181818181,1.1423643503887333,38.18181818181819,52.72727272727272,9.090909090909092,-8.692300638503319,8.0,0.11807676111261446,0.8241181324526343,26,29,-0.7146137726211241,11,5
55,1.0196607313813426,-3.702882015680263,47.27272727272727,1.2946570325820115,43.63636363636363,45.45454545454545,10.909090909090908,-8.692300638503319,12.0,1.052581298971067,0.9901457397491763,26,29,-0.1204929849492979,11,6
55,1.3073072882683587,0.27794484990881596,50.90909090909091,1.369662369106811,47.27272727272727,40.0,12.727272727272727,-9.12720937364152,18.0,1.3602736066633756,1.2598202441900677,26,29,0.20237559931163843,11,7
55,1.4195564291138474,4.145411978120377,52.72727272727272,1.39365867152055,49.09090909090909,32.72727272727273,18.181818181818183,-9.461530702353649,18.0,1.1939553986073115,1.6218194219817768,26,29,0.3283695329137177,11,8
55,1.164940655621363,4.145411978120377,52.72727272727272,1.3017453419673333,49.09090909090909,30.909090909090907,20.0,-11.687612658629634,33.0,0.9287090790698762,1.3767344828744204,26,29,0.042576317769092015,11,9
55,1.850068079410177,10.000000000000002,56.36363636363636,1.5227386268820757,52.72727272727272,23.636363636363637,23.636363636363637,-11.769230063850333,35.0,1.4671706175314143,2.1933554590256206,26,29,0.8115968954912308,11,10
55,1.6366960589464628,10.000000000000002,56.36363636363636,1.4361550201134565,52.72727272727272,23.636363636363637,23.636363636363637,-12.19230384798431,35.0,1.2364013867621844,1.9955809374565052,26,29,0.5720976888482852,11,11
55,1.7291276575869452,10.000000000000002,58.18181818181818,1.4666251783841873,52.72727272727272,20.0,27.27272727272727,-14.148367681139165,38.0,1.6018372506366103,1.8432500914044876,26,29,0.6758474424243378,11,12
55,2.0512169705116237,10.000000000000004,60.0,1.5753228731630171,54.54545454545454,16.363636363636363,29.09090909090909,-14.148367681139165,45.0,2.332606481405842,1.7989367193650845,26,29,1.037376263054079,11,13
55,1.9953923075965405,10.000000000000004,60.0,1.5510372981605351,54.54545454545454,12.727272727272727,32.72727272727273,-15.000000000000009,57.0,2.178760327559688,1.8309933931468227,26,29,0.9747159271289855,11,14
55,2.0367264204626303,10.000000000000004,60.0,1.5689462174771585,54.54545454545454,10.909090909090908,34.54545454545455,-16.415662850380002,65.0,2.3815824893918,1.727545117284755,26,29,1.0211113599378618,11,15
55,1.9351930177422667,10.000000000000004,60.0,1.52567399491308,54.54545454545454,10.909090909090908,34.54545454545455,-17.00000000000001,65.0,2.282184906714108,1.624096841422685,26,29,0.9071452956599022,11,16
55,1.9840446536736682,10.000000000000004,60.0,1.5461919810967615,54.54545454545454,9.090909090909092,36.36363636363637,-18.00000000000001,65.0,2.500909521184381,1.520648565560616,26,29,0.9619787645624961,11,17
55,2.203922940816234,10.000000000000004,60.0,1.645814399494327,54.54545454545454,5.454545454545454,40.0,-18.999999999999993,81.0,2.785143727450897,1.6828284424541244,26,29,1.2087809236000706,11,18
55,2.14937748627078,10.000000000000004,60.0,1.619922487743173,54.54545454545454,5.454545454545454,40.0,-20.000000000000004,81.0,2.746682188989359,1.6138629252127448,26,29,1.147556433804152,11,19
55,2.185741093735194,10.000000000000004,60.0,1.6370922710582467,54.54545454545454,3.6363636363636362,41.81818181818181,-21.0,81.0,2.9005282817025426,1.5448974079713653,26,29,1.1883727278968619,11,20
55,0.15401573707885638,-5.0,34.54545454545455,1.0460528335756205,30.909090909090907,63.63636363636363,5.454545454545454,-8.692300638503319,6.0,-0.39210662203032015,0.6436426797284631,26,29,-1.1941761418194359,12,4
55,0.6111429593388618,-5.999999999999998,40.0,1.1752532087179877,36.36363636363637,52.72727272727272,10.909090909090908,-8.692300638503319,10.0,-0.04948319528803925,1.2034284772802213,26,29,-0.6810741576500424,12,5
55,1.1949960247192153,-3.702882015680263,45.45454545454545,1.341101268475566,41.81818181818181,45.45454545454545,12.727272727272727,-8.692300638503319,14.0,0.9619444194934904,1.4039388431974518,26,29,-0.025728880182297905,12,6
55,1.3076618627283292,-0.6239395382846239,47.27272727272727,1.3641821398499434,43.63636363636363,40.0,16.363636363636363,-9.12720937364152,18.0,0.8610236680210052,1.7080961062590339,26,29,0.10073277472589079,12,7
55,1.4380928217556361,-0.09214360672830346,49.09090909090909,1.392894702598398,45.45454545454545,32.72727272727273,21.818181818181817,-9.461530702353649,18.0,0.694705459964941,2.104578042671432,26,29,0.24713487159327624,12,8
55,1.1834770482631518,-0.09214360672830346,49.09090909090909,1.302303355228669,45.45454545454545,30.909090909090907,23.636363636363637,-11.687612658629634,34.0,0.42945914042750566,1.859493103564076,26,29,-0.03865834355134948,12,9
