price_min,price_max,entry_gain,expiry_min,kill_drop,trades,avg_pct,median_pct,win_rate,profit_factor,target_rate,stop_rate,close_rate,worst_pct,median_minutes
0.5,1.5,10,30,10,12,0.14637444674645486,4.183037535011998,50.0,1.03362127609644,50.0,33.33333333333333,16.666666666666664,-11.769230063850333,8.0
0.5,1.5,10,30,15,12,0.14637444674645486,4.183037535011998,50.0,1.03362127609644,50.0,33.33333333333333,16.666666666666664,-11.769230063850333,8.0
0.5,1.5,10,30,20,12,0.14637444674645486,4.183037535011998,50.0,1.03362127609644,50.0,33.33333333333333,16.666666666666664,-11.769230063850333,8.0
0.5,1.5,10,45,5,12,-0.049998743031773284,4.183037535011998,50.0,0.989011262232029,50.0,33.33333333333333,16.666666666666664,-11.769230063850333,7.0
0.5,1.5,10,45,10,12,-0.04999874303177269,4.183037535011998,50.0,0.9890112622320291,50.0,33.33333333333333,16.666666666666664,-11.769230063850333,7.0
0.5,1.5,10,45,15,12,-0.04999874303177269,4.183037535011998,50.0,0.9890112622320291,50.0,33.33333333333333,16.666666666666664,-11.769230063850333,7.0
0.5,1.5,10,45,20,12,-0.04999874303177269,4.183037535011998,50.0,0.9890112622320291,50.0,33.33333333333333,16.666666666666664,-11.769230063850333,7.0
0.5,1.5,10,60,5,12,0.0321598172836152,4.183037535011998,50.0,1.0071980679631343,50.0,33.33333333333333,16.666666666666664,-11.769230063850333,7.0
0.5,1.5,10,60,10,12,0.0321598172836158,4.183037535011998,50.0,1.0071980679631343,50.0,33.33333333333333,16.666666666666664,-11.769230063850333,7.0
0.5,1.5,10,60,15,13,-0.8164678609689706,-0.6339249299760091,46.15384615384615,0.835731131164891,46.15384615384615,38.46153846153847,15.384615384615385,-11.769230063850333,8.0
0.5,1.5,10,60,20,13,-0.8164678609689706,-0.6339249299760091,46.15384615384615,0.835731131164891,46.15384615384615,38.46153846153847,15.384615384615385,-11.769230063850333,8.0
0.5,2.0,2,15,5,29,2.348727298339941,9.000000000000004,62.06896551724138,1.789918689104642,58.620689655172406,20.689655172413794,20.689655172413794,-11.769230063850333,31.0
0.5,2.0,2,15,10,29,2.348727298339941,9.000000000000004,62.06896551724138,1.789918689104642,58.620689655172406,20.689655172413794,20.689655172413794,-11.769230063850333,31.0
0.5,2.0,2,15,15,29,2.057513720327159,9.000000000000004,62.06896551724138,1.630251385209132,58.620689655172406,24.137931034482758,17.24137931034483,-11.769230063850333,30.0
0.5,2.0,2,15,20,29,2.057513720327159,9.000000000000004,62.06896551724138,1.630251385209132,58.620689655172406,24.137931034482758,17.24137931034483,-11.769230063850333,30.0
0.5,2.0,2,20,5,30,2.3974694495135904,9.000000000000004,63.33333333333333,1.8341153861028134,56.666666666666664,20.0,23.333333333333332,-11.769230063850333,32.0
0.5,2.0,2,20,10,30,2.3974694495135904,9.000000000000004,63.33333333333333,1.8341153861028134,56.666666666666664,20.0,23.333333333333332,-11.769230063850333,32.0
0.5,2.0,2,20,15,30,2.1159629907679007,9.000000000000004,63.33333333333333,1.670505574933794,56.666666666666664,23.333333333333332,20.0,-11.769230063850333,31.5
0.5,2.0,2,20,20,30,2.1159629907679007,9.000000000000004,63.33333333333333,1.670505574933794,56.666666666666664,23.333333333333332,20.0,-11.769230063850333,31.5
0.5,2.0,2,30,5,30,2.425659216799241,9.000000000000004,66.66666666666666,1.8491428948459803,56.666666666666664,20.0,23.333333333333332,-11.769230063850333,32.0
